,product_type,prodtype_match_tot,iteration
3801,face moisturizer,99.27272727272728,634
3802,face serum,98.59375,634
3803,face wash,99.29411764705883,634
3804,toner,97.80219780219781,634
3805,toothpaste,86.66666666666666,634
3806,overall,98.88636363636364,634
3807,face moisturizer,99.27868852459015,635
3808,face serum,98.90410958904108,635
3809,face wash,99.00383141762453,635
3810,toner,96.62921348314606,635
3811,toothpaste,96.66666666666666,635
3812,overall,98.8181818181818,635
3813,face moisturizer,98.5064935064935,636
3814,face serum,99.25581395348837,636
3815,face wash,99.20289855072463,636
3816,toner,97.10144927536233,636
3817,toothpaste,85.0,636
3818,overall,98.61363636363636,636
3819,face moisturizer,98.79858657243815,637
3820,face serum,98.9558232931727,637
3821,face wash,99.24242424242425,637
3822,toner,94.9367088607595,637
3823,toothpaste,84.00000000000001,637
3824,overall,98.54545454545456,637
3825,face moisturizer,97.70270270270271,638
3826,face serum,98.94308943089432,638
3827,face wash,99.53125,638
3828,toner,98.73417721518987,638
3829,toothpaste,40.0,638
3830,overall,98.47727272727272,638
3831,face moisturizer,99.11111111111111,639
3832,face serum,99.29824561403508,639
3833,face wash,99.2280701754386,639
3834,toner,94.78260869565217,639
3835,toothpaste,88.00000000000001,639
3836,overall,98.68181818181819,639
3837,face moisturizer,99.29260450160771,640
3838,face serum,98.60655737704919,640
3839,face wash,99.51612903225806,640
3840,toner,96.90140845070422,640
3841,toothpaste,66.66666666666667,640
3842,overall,98.75,640
3843,face moisturizer,98.7360594795539,641
3844,face serum,98.62595419847328,641
3845,face wash,99.31558935361217,641
3846,toner,93.82716049382717,641
3847,toothpaste,76.0,641
3848,overall,98.29545454545455,641
3849,face moisturizer,98.81118881118883,642
3850,face serum,99.07563025210084,642
3851,face wash,99.21985815602837,642
3852,toner,96.85714285714285,642
3853,toothpaste,65.0,642
3854,overall,98.70454545454545,642
3855,face moisturizer,99.18644067796609,643
3856,face serum,98.7551867219917,643
3857,face wash,99.375,643
3858,toner,94.07407407407406,643
3859,toothpaste,100.0,643
3860,overall,98.6590909090909,643
3861,face moisturizer,98.4452296819788,644
3862,face serum,97.6706827309237,644
3863,face wash,98.93939393939395,644
3864,toner,96.9230769230769,644
3865,toothpaste,90.0,644
3866,overall,98.18181818181819,644
3867,face moisturizer,98.70307167235495,645
3868,face serum,98.63247863247864,645
3869,face wash,99.49640287769783,645
3870,toner,96.61971830985917,645
3871,toothpaste,95.0,645
3872,overall,98.75,645
3873,face moisturizer,98.40304182509506,646
3874,face serum,98.91213389121339,646
3875,face wash,99.29824561403508,646
3876,toner,98.22784810126583,646
3877,toothpaste,78.57142857142857,646
3878,overall,98.5,646
3879,face moisturizer,99.06474820143885,647
3880,face serum,98.27450980392157,647
3881,face wash,99.37984496124031,647
3882,toner,95.90361445783134,647
3883,toothpaste,96.66666666666666,647
3884,overall,98.61363636363636,647
3885,face moisturizer,98.79003558718861,648
3886,face serum,98.23529411764707,648
3887,face wash,99.84905660377358,648
3888,toner,98.06451612903227,648
3889,toothpaste,100.0,648
3890,overall,98.88636363636364,648
3891,face moisturizer,99.26421404682276,649
3892,face serum,98.91402714932127,649
3893,face wash,99.46768060836503,649
3894,toner,96.70329670329669,649
3895,toothpaste,80.0,649
3896,overall,98.84090909090911,649
3897,face moisturizer,98.62815884476535,650
3898,face serum,97.82426778242679,650
3899,face wash,99.26470588235293,650
3900,toner,97.67441860465115,650
3901,toothpaste,66.66666666666667,650
3902,overall,98.29545454545455,650
3903,face moisturizer,98.93687707641196,651
3904,face serum,98.07860262008734,651
3905,face wash,99.00763358778626,651
3906,toner,97.53086419753087,651
3907,toothpaste,88.57142857142858,651
3908,overall,98.52272727272727,651
3909,face moisturizer,98.55737704918033,652
3910,face serum,98.4186046511628,652
3911,face wash,99.21875,652
3912,toner,96.875,652
3913,toothpaste,92.5,652
3914,overall,98.47727272727272,652
3915,face moisturizer,98.94409937888199,653
3916,face serum,98.3177570093458,653
3917,face wash,99.77011494252875,653
3918,toner,96.05263157894737,653
3919,toothpaste,88.57142857142858,653
3920,overall,98.70454545454545,653
3921,face moisturizer,99.08745247148289,654
3922,face serum,99.04761904761905,654
3923,face wash,99.38983050847459,654
3924,toner,94.71264367816093,654
3925,toothpaste,100.0,654
3926,overall,98.75,654
3927,face moisturizer,98.79003558718861,655
3928,face serum,98.58921161825727,655
3929,face wash,99.59839357429718,655
3930,toner,97.0,655
3931,toothpaste,91.11111111111111,655
3932,overall,98.68181818181819,655
3933,face moisturizer,99.19117647058823,656
3934,face serum,99.32489451476793,656
3935,face wash,99.35018050541518,656
3936,toner,97.07865168539327,656
3937,toothpaste,100.0,656
3938,overall,99.06818181818181,656
3939,face moisturizer,98.63945578231294,657
3940,face serum,98.82845188284519,657
3941,face wash,99.33579335793358,657
3942,toner,95.19999999999999,657
3943,toothpaste,100.0,657
3944,overall,98.61363636363636,657
3945,face moisturizer,98.70967741935483,658
3946,face serum,97.84,658
3947,face wash,99.15708812260536,658
3948,toner,96.50000000000001,658
3949,toothpaste,82.0,658
3950,overall,98.20454545454545,658
3951,face moisturizer,99.2280701754386,659
3952,face serum,98.69387755102042,659
3953,face wash,99.28571428571429,659
3954,toner,96.50793650793649,659
3955,toothpaste,80.0,659
3956,overall,98.75,659
3957,face moisturizer,98.70967741935483,660
3958,face serum,98.30508474576271,660
3959,face wash,99.11646586345381,660
3960,toner,97.46835443037976,660
3961,toothpaste,86.66666666666666,660
3962,overall,98.52272727272727,660
3963,face moisturizer,98.71886120996442,661
3964,face serum,98.37837837837839,661
3965,face wash,99.09774436090227,661
3966,toner,95.49295774647888,661
3967,toothpaste,80.0,661
3968,overall,98.4090909090909,661
3969,face moisturizer,99.69696969696969,662
3970,face serum,98.09917355371901,662
3971,face wash,99.37931034482759,662
3972,toner,93.16455696202532,662
3973,toothpaste,76.0,662
3974,overall,98.43181818181819,662
3975,face moisturizer,98.7279151943463,663
3976,face serum,98.2258064516129,663
3977,face wash,99.77011494252875,663
3978,toner,97.8048780487805,663
3979,toothpaste,86.66666666666666,663
3980,overall,98.72727272727273,663
3981,face moisturizer,98.75912408759125,664
3982,face serum,98.39357429718876,664
3983,face wash,99.3103448275862,664
3984,toner,98.69565217391305,664
3985,toothpaste,70.0,664
3986,overall,98.68181818181819,664
3987,face moisturizer,99.16955017301039,665
3988,face serum,98.84297520661157,665
3989,face wash,99.26470588235293,665
3990,toner,96.1111111111111,665
3991,toothpaste,84.00000000000001,665
3992,overall,98.77272727272727,665
3993,face moisturizer,99.35483870967742,666
3994,face serum,99.0,666
3995,face wash,99.7003745318352,666
3996,toner,96.0,666
3997,toothpaste,86.66666666666666,666
3998,overall,98.9090909090909,666
3999,face moisturizer,99.2619926199262,667
4000,face serum,99.00826446280992,667
4001,face wash,99.13043478260869,667
4002,toner,98.02469135802468,667
4003,toothpaste,84.00000000000001,667
4004,overall,98.86363636363636,667
4005,face moisturizer,99.15492957746478,668
4006,face serum,98.64978902953587,668
4007,face wash,99.23076923076923,668
4008,toner,96.57142857142857,668
4009,toothpaste,93.33333333333333,668
4010,overall,98.8181818181818,668
4011,face moisturizer,99.08450704225352,669
4012,face serum,98.51528384279476,669
4013,face wash,99.2779783393502,669
4014,toner,96.51162790697674,669
4015,toothpaste,80.0,669
4016,overall,98.6590909090909,669
4017,face moisturizer,99.32432432432432,670
4018,face serum,98.52713178294573,670
4019,face wash,99.2,670
4020,toner,99.10112359550561,670
4021,toothpaste,95.0,670
4022,overall,98.97727272727273,670
4023,face moisturizer,99.13669064748201,671
4024,face serum,99.29961089494164,671
4025,face wash,98.89328063241108,671
4026,toner,95.80246913580247,671
4027,toothpaste,89.0909090909091,671
4028,overall,98.68181818181819,671
4029,face moisturizer,98.39228295819936,672
4030,face serum,98.58490566037736,672
4031,face wash,99.40298507462687,672
4032,toner,96.82926829268294,672
4033,toothpaste,97.14285714285712,672
4034,overall,98.5909090909091,672
4035,face moisturizer,98.95470383275263,673
4036,face serum,98.64978902953587,673
4037,face wash,99.35483870967742,673
4038,toner,96.38888888888889,673
4039,toothpaste,100.0,673
4040,overall,98.79545454545455,673
4041,face moisturizer,98.53333333333335,674
4042,face serum,97.88546255506608,674
4043,face wash,99.21708185053382,674
4044,toner,95.15151515151516,674
4045,toothpaste,80.0,674
4046,overall,98.20454545454545,674
4047,face moisturizer,98.74074074074073,675
4048,face serum,98.2051282051282,675
4049,face wash,99.5667870036101,675
4050,toner,95.6989247311828,675
4051,toothpaste,86.66666666666666,675
4052,overall,98.45454545454547,675
4053,face moisturizer,99.63898916967509,676
4054,face serum,98.45528455284554,676
4055,face wash,99.21985815602837,676
4056,toner,97.42857142857142,676
4057,toothpaste,68.0,676
4058,overall,98.8181818181818,676
4059,face moisturizer,99.1578947368421,677
4060,face serum,97.79735682819384,677
4061,face wash,99.16981132075472,677
4062,toner,96.21052631578948,677
4063,toothpaste,100.0,677
4064,overall,98.5,677
4065,face moisturizer,99.02439024390245,678
4066,face serum,97.9607843137255,678
4067,face wash,99.49367088607595,678
4068,toner,96.90721649484534,678
4069,toothpaste,85.0,678
4070,overall,98.54545454545456,678
4071,face moisturizer,99.3006993006993,679
4072,face serum,99.36936936936937,679
4073,face wash,99.3006993006993,679
4074,toner,96.9230769230769,679
4075,toothpaste,80.0,679
4076,overall,98.93181818181817,679
4077,face moisturizer,99.02097902097901,680
4078,face serum,98.65470852017937,680
4079,face wash,99.36842105263159,680
4080,toner,95.5,680
4081,toothpaste,80.0,680
4082,overall,98.5909090909091,680
4083,face moisturizer,98.79432624113475,681
4084,face serum,98.36065573770492,681
4085,face wash,99.375,681
4086,toner,95.45454545454545,681
4087,toothpaste,84.00000000000001,681
4088,overall,98.3409090909091,681
4089,face moisturizer,99.02439024390245,682
4090,face serum,97.58928571428571,682
4091,face wash,99.24398625429554,682
4092,toner,97.71428571428572,682
4093,toothpaste,85.0,682
4094,overall,98.5,682
4095,face moisturizer,99.09090909090908,683
4096,face serum,98.33333333333334,683
4097,face wash,99.31818181818181,683
4098,toner,97.05263157894738,683
4099,toothpaste,74.28571428571429,683
4100,overall,98.54545454545456,683
4101,face moisturizer,99.25170068027211,684
4102,face serum,98.14345991561181,684
4103,face wash,99.29411764705883,684
4104,toner,96.55172413793103,684
4105,toothpaste,77.14285714285715,684
4106,overall,98.52272727272727,684
4107,face moisturizer,99.25170068027211,685
4108,face serum,97.01244813278007,685
4109,face wash,99.08045977011494,685
4110,toner,97.40259740259741,685
4111,toothpaste,97.14285714285712,685
4112,overall,98.4090909090909,685
4113,face moisturizer,99.14893617021276,686
4114,face serum,98.11023622047244,686
4115,face wash,99.39622641509433,686
4116,toner,97.80821917808218,686
4117,toothpaste,86.66666666666666,686
4118,overall,98.72727272727273,686
4119,face moisturizer,98.78378378378379,687
4120,face serum,98.36909871244636,687
4121,face wash,99.29961089494164,687
4122,toner,94.02298850574712,687
4123,toothpaste,62.857142857142854,687
4124,overall,98.06818181818183,687
4125,face moisturizer,98.92976588628763,688
4126,face serum,97.87234042553192,688
4127,face wash,99.28853754940711,688
4128,toner,96.78160919540231,688
4129,toothpaste,100.0,688
4130,overall,98.54545454545456,688
4131,face moisturizer,99.5667870036101,689
4132,face serum,98.58823529411765,689
4133,face wash,99.49640287769783,689
4134,toner,96.4705882352941,689
4135,toothpaste,100.0,689
4136,overall,99.02272727272728,689
4137,face moisturizer,98.71886120996442,690
4138,face serum,98.43478260869564,690
4139,face wash,99.41391941391942,690
4140,toner,98.00000000000001,690
4141,toothpaste,83.33333333333334,690
4142,overall,98.68181818181819,690
4143,face moisturizer,98.82758620689656,691
4144,face serum,98.33333333333334,691
4145,face wash,98.98181818181818,691
4146,toner,99.01234567901234,691
4147,toothpaste,83.33333333333334,691
4148,overall,98.6590909090909,691
4149,face moisturizer,98.74564459930313,692
4150,face serum,98.90625,692
4151,face wash,99.46360153256705,692
4152,toner,97.77777777777779,692
4153,toothpaste,90.0,692
4154,overall,98.88636363636364,692
4155,face moisturizer,99.1186440677966,693
4156,face serum,98.19742489270385,693
4157,face wash,99.37254901960785,693
4158,toner,95.74468085106383,693
4159,toothpaste,93.33333333333333,693
4160,overall,98.56818181818183,693
4161,face moisturizer,98.86120996441281,694
4162,face serum,98.45493562231759,694
4163,face wash,99.24242424242425,694
4164,toner,97.20430107526882,694
4165,toothpaste,75.55555555555556,694
4166,overall,98.45454545454547,694
4167,face moisturizer,99.16955017301039,695
4168,face serum,98.77551020408163,695
4169,face wash,98.97233201581027,695
4170,toner,98.11764705882354,695
4171,toothpaste,97.5,695
4172,overall,98.88636363636364,695
4173,face moisturizer,98.75,696
4174,face serum,98.34862385321101,696
4175,face wash,99.106529209622,696
4176,toner,95.11111111111111,696
4177,toothpaste,84.44444444444444,696
4178,overall,98.25,696
4179,face moisturizer,99.14893617021276,697
4180,face serum,98.97637795275591,697
4181,face wash,99.40520446096654,697
4182,toner,93.42465753424656,697
4183,toothpaste,90.0,697
4184,overall,98.68181818181819,697
4185,face moisturizer,98.29629629629629,698
4186,face serum,99.2468619246862,698
4187,face wash,99.04761904761905,698
4188,toner,97.77777777777779,698
4189,toothpaste,85.0,698
4190,overall,98.61363636363636,698
4191,face moisturizer,99.26666666666665,699
4192,face serum,98.24,699
4193,face wash,98.78542510121457,699
4194,toner,97.72151898734178,699
4195,toothpaste,90.0,699
4196,overall,98.6590909090909,699
4197,face moisturizer,99.23076923076923,700
4198,face serum,97.35042735042734,700
4199,face wash,99.55719557195572,700
4200,toner,94.87179487179486,700
4201,toothpaste,89.0909090909091,700
4202,overall,98.31818181818181,700
4203,face moisturizer,98.94736842105264,701
4204,face serum,98.33333333333334,701
4205,face wash,99.7090909090909,701
4206,toner,98.46153846153847,701
4207,toothpaste,90.0,701
4208,overall,98.95454545454545,701
4209,face moisturizer,98.93333333333332,702
4210,face serum,98.67256637168141,702
4211,face wash,99.1970802919708,702
4212,toner,97.6,702
4213,toothpaste,72.0,702
4214,overall,98.68181818181819,702
4215,face moisturizer,98.47750865051903,703
4216,face serum,98.24561403508773,703
4217,face wash,99.23371647509578,703
4218,toner,97.55102040816327,703
4219,toothpaste,85.0,703
4220,overall,98.47727272727272,703
4221,face moisturizer,98.63945578231294,704
4222,face serum,98.91213389121339,704
4223,face wash,99.32075471698113,704
4224,toner,98.13333333333333,704
4225,toothpaste,80.0,704
4226,overall,98.72727272727273,704
4227,face moisturizer,98.78594249201278,705
4228,face serum,98.19004524886878,705
4229,face wash,99.06976744186046,705
4230,toner,94.6341463414634,705
4231,toothpaste,96.66666666666666,705
4232,overall,98.31818181818181,705
4233,face moisturizer,99.51048951048952,706
4234,face serum,98.2905982905983,706
4235,face wash,99.39393939393939,706
4236,toner,98.9010989010989,706
4237,toothpaste,88.00000000000001,706
4238,overall,99.02272727272728,706
